"Step","pious-paper-5 - epoch","pious-paper-5 - epoch__MIN","pious-paper-5 - epoch__MAX","vocal-yogurt-1 - epoch","vocal-yogurt-1 - epoch__MIN","vocal-yogurt-1 - epoch__MAX"
"4249","2","2","2","","",""
"4254","2","2","2","","",""
"4259","2","2","2","","",""
"4264","2","2","2","","",""
"4269","2","2","2","","",""
"4274","2","2","2","","",""
"4279","2","2","2","","",""
"4284","2","2","2","","",""
"4289","2","2","2","","",""
"4294","2","2","2","","",""
"4299","2","2","2","","",""
"4304","2","2","2","","",""
"4309","2","2","2","","",""
"4314","2","2","2","","",""
"4319","2","2","2","","",""
"4324","2","2","2","","",""
"4329","2","2","2","","",""
"4334","2","2","2","","",""
"4339","2","2","2","","",""
"4344","2","2","2","","",""
"4349","2","2","2","","",""
"4354","2","2","2","","",""
"4359","2","2","2","","",""
"4364","2","2","2","","",""
"4369","2","2","2","","",""
"4374","2","2","2","","",""
"4379","2","2","2","","",""
"4384","2","2","2","","",""
"4389","2","2","2","","",""
"4394","2","2","2","","",""
"4399","2","2","2","","",""
"4404","2","2","2","","",""
"4409","2","2","2","","",""
"4414","2","2","2","","",""
"4419","2","2","2","","",""
"4424","2","2","2","","",""
"4429","2","2","2","","",""
"4434","2","2","2","","",""
"4439","2","2","2","","",""
"4444","2","2","2","","",""
"4449","2","2","2","","",""
"4454","2","2","2","","",""
"4459","2","2","2","","",""
"4464","2","2","2","","",""
"4469","2","2","2","","",""
"4474","2","2","2","","",""
"4479","2","2","2","","",""
"4484","2","2","2","","",""
"4489","2","2","2","","",""
"4494","2","2","2","","",""
"4499","2","2","2","","",""
"4504","2","2","2","","",""
"4509","2","2","2","","",""
"4514","2","2","2","","",""
"4519","2","2","2","","",""
"4524","2","2","2","","",""
"4529","2","2","2","","",""
"4534","2","2","2","","",""
"4539","2","2","2","","",""
"4544","2","2","2","","",""
"4549","2","2","2","","",""
"4554","2","2","2","","",""
"4559","2","2","2","","",""
"4564","2","2","2","","",""
"4569","2","2","2","","",""
"4574","2","2","2","","",""
"4579","2","2","2","","",""
"4584","2","2","2","","",""
"4589","2","2","2","","",""
"4594","2","2","2","","",""
"4599","2","2","2","","",""
"4604","2","2","2","","",""
"4609","2","2","2","","",""
"4614","2","2","2","","",""
"4619","2","2","2","","",""
"4624","2","2","2","","",""
"4629","2","2","2","","",""
"4634","2","2","2","","",""
"4639","2","2","2","","",""
"4644","2","2","2","","",""
"4649","2","2","2","","",""
"4654","2","2","2","","",""
"4659","2","2","2","","",""
"4664","2","2","2","","",""
"4669","2","2","2","","",""
"4674","2","2","2","","",""
"4679","2","2","2","","",""
"4684","2","2","2","","",""
"4689","2","2","2","","",""
"4694","2","2","2","","",""
"4699","3","3","3","","",""
"4704","3","3","3","","",""
"4709","3","3","3","","",""
"4714","3","3","3","","",""
"4719","3","3","3","","",""
"4724","3","3","3","","",""
"4729","3","3","3","","",""
"4734","3","3","3","","",""
"4739","3","3","3","","",""
"4744","3","3","3","","",""
"4749","3","3","3","","",""
"4754","3","3","3","","",""
"4759","3","3","3","","",""
"4764","3","3","3","","",""
"4769","3","3","3","","",""
"4774","3","3","3","","",""
"4779","3","3","3","","",""
"4784","3","3","3","","",""
"4789","3","3","3","","",""
"4794","3","3","3","","",""
"4799","3","3","3","","",""
"4804","3","3","3","","",""
"4809","3","3","3","","",""
"4814","3","3","3","","",""
"4819","3","3","3","","",""
"4824","3","3","3","","",""
"4829","3","3","3","","",""
"4834","3","3","3","","",""
"4839","3","3","3","","",""
"4844","3","3","3","","",""
"4849","3","3","3","","",""
"4854","3","3","3","","",""
"4859","3","3","3","","",""
"4864","3","3","3","","",""
"4869","3","3","3","","",""
"4874","3","3","3","","",""
"4879","3","3","3","","",""
"4884","3","3","3","","",""
"4889","3","3","3","","",""
"4894","3","3","3","","",""
"4899","3","3","3","","",""
"4904","3","3","3","","",""
"4909","3","3","3","","",""
"4914","3","3","3","","",""
"4919","3","3","3","","",""
"4924","3","3","3","","",""
"4929","3","3","3","","",""
"4934","3","3","3","","",""
"4939","3","3","3","","",""
"4944","3","3","3","","",""
"4949","3","3","3","","",""
"4954","3","3","3","","",""
"4959","3","3","3","","",""
"4964","3","3","3","","",""
"4969","3","3","3","","",""
"4974","3","3","3","","",""
"4979","3","3","3","","",""
"4984","3","3","3","","",""
"4989","3","3","3","","",""
"4994","3","3","3","","",""
"4999","3","3","3","","",""
"5004","3","3","3","","",""
"5009","3","3","3","","",""
"5014","3","3","3","","",""
"5019","3","3","3","","",""
"5024","3","3","3","","",""
"5029","3","3","3","","",""
"5034","3","3","3","","",""
"5039","3","3","3","","",""
"5044","3","3","3","","",""
"5049","3","3","3","","",""
"5054","3","3","3","","",""
"5059","3","3","3","","",""
"5064","3","3","3","","",""
"5069","3","3","3","","",""
"5074","3","3","3","","",""
"5079","3","3","3","","",""
"5084","3","3","3","","",""
"5089","3","3","3","","",""
"5094","3","3","3","","",""
"5099","3","3","3","","",""
"5104","3","3","3","","",""
"5109","3","3","3","","",""
"5114","3","3","3","","",""
"5119","3","3","3","","",""
"5124","3","3","3","","",""
"5129","3","3","3","","",""
"5134","3","3","3","","",""
"5139","3","3","3","","",""
"5144","3","3","3","","",""
"5149","3","3","3","","",""
"5154","3","3","3","","",""
"5159","3","3","3","","",""
"5164","3","3","3","","",""
"5169","3","3","3","","",""
"5174","3","3","3","","",""
"5179","3","3","3","","",""
"5184","3","3","3","","",""
"5189","3","3","3","","",""
"5194","3","3","3","","",""
"5199","3","3","3","","",""
"5204","3","3","3","","",""
"5209","3","3","3","","",""
"5214","3","3","3","","",""
"5219","3","3","3","","",""
"5224","3","3","3","","",""
"5229","3","3","3","","",""
"5234","3","3","3","","",""
"5239","3","3","3","","",""
"5244","3","3","3","","",""
"5249","3","3","3","","",""
"5254","3","3","3","","",""
"5259","3","3","3","","",""
"5264","3","3","3","","",""
"5269","3","3","3","","",""
"5274","3","3","3","","",""
"5279","3","3","3","","",""
"5284","3","3","3","","",""
"5289","3","3","3","","",""
"5294","3","3","3","","",""
"5299","3","3","3","","",""
"5304","3","3","3","","",""
"5309","3","3","3","","",""
"5314","3","3","3","","",""
"5319","3","3","3","","",""
"5324","3","3","3","","",""
"5329","3","3","3","","",""
"5334","3","3","3","","",""
"5339","3","3","3","","",""
"5344","3","3","3","","",""
"5349","3","3","3","","",""
"5354","3","3","3","","",""
"5359","3","3","3","","",""
"5364","3","3","3","","",""
"5369","3","3","3","","",""
"5374","3","3","3","","",""
"5379","3","3","3","","",""
"5384","3","3","3","","",""
"5389","3","3","3","","",""
"5394","3","3","3","","",""
"5399","3","3","3","","",""
"5404","3","3","3","","",""
"5409","3","3","3","","",""
"5414","3","3","3","","",""
"5419","3","3","3","","",""
"5424","3","3","3","","",""
"5429","3","3","3","","",""
"5434","3","3","3","","",""
"5439","3","3","3","","",""
"5444","3","3","3","","",""
"5449","3","3","3","","",""
"5454","3","3","3","","",""
"5459","3","3","3","","",""
"5464","3","3","3","","",""
"5469","3","3","3","","",""
"5474","3","3","3","","",""
"5479","3","3","3","","",""
"5484","3","3","3","","",""
"5489","3","3","3","","",""
"5494","3","3","3","","",""
"5499","3","3","3","","",""
"5504","3","3","3","","",""
"5509","3","3","3","","",""
"5514","3","3","3","","",""
"5519","3","3","3","","",""
"5524","3","3","3","","",""
"5529","3","3","3","","",""
"5534","3","3","3","","",""
"5539","3","3","3","","",""
"5544","3","3","3","","",""
"5549","3","3","3","","",""
"5554","3","3","3","","",""
"5559","3","3","3","","",""
"5564","3","3","3","","",""
"5569","3","3","3","","",""
"5574","3","3","3","","",""
"5579","3","3","3","","",""
"5584","3","3","3","","",""
"5589","3","3","3","","",""
"5594","3","3","3","","",""
"5599","3","3","3","","",""
"5604","3","3","3","","",""
"5609","3","3","3","","",""
"5614","3","3","3","","",""
"5619","3","3","3","","",""
"5624","3","3","3","","",""
"5629","3","3","3","","",""
"5634","3","3","3","","",""
"5639","3","3","3","","",""
"5644","3","3","3","","",""
"5649","3","3","3","","",""
"5654","3","3","3","","",""
"5659","3","3","3","","",""
"5664","3","3","3","","",""
"5669","3","3","3","","",""
"5674","3","3","3","","",""
"5679","3","3","3","","",""
"5684","3","3","3","","",""
"5689","3","3","3","","",""
"5694","3","3","3","","",""
"5699","3","3","3","","",""
"5704","3","3","3","","",""
"5709","3","3","3","","",""
"5714","3","3","3","","",""
"5719","3","3","3","","",""
"5724","3","3","3","","",""
"5729","3","3","3","","",""
"5734","3","3","3","","",""
"5739","3","3","3","","",""
"5744","3","3","3","","",""
"5749","3","3","3","","",""
"5754","3","3","3","","",""
"5759","3","3","3","","",""
"5764","3","3","3","","",""
"5769","3","3","3","","",""
"5774","3","3","3","","",""
"5779","3","3","3","","",""
"5784","3","3","3","","",""
"5789","3","3","3","","",""
"5794","3","3","3","","",""
"5799","3","3","3","","",""
"5804","3","3","3","","",""
"5809","3","3","3","","",""
"5814","3","3","3","","",""
"5819","3","3","3","","",""
"5824","3","3","3","","",""
"5829","3","3","3","","",""
"5834","3","3","3","","",""
"5839","3","3","3","","",""
"5844","3","3","3","","",""
"5849","3","3","3","","",""
"5854","3","3","3","","",""
"5859","3","3","3","","",""
"5864","3","3","3","","",""
"5869","3","3","3","","",""
"5874","3","3","3","","",""
"5879","3","3","3","","",""
"5884","3","3","3","","",""
"5889","3","3","3","","",""
"5894","3","3","3","","",""
"5899","3","3","3","","",""
"5904","3","3","3","","",""
"5909","3","3","3","","",""
"5914","3","3","3","","",""
"5919","3","3","3","","",""
"5924","3","3","3","","",""
"5929","3","3","3","","",""
"5934","3","3","3","","",""
"5939","3","3","3","","",""
"5944","3","3","3","","",""
"5949","3","3","3","","",""
"5954","3","3","3","","",""
"5959","3","3","3","","",""
"5964","3","3","3","","",""
"5969","3","3","3","","",""
"5974","3","3","3","","",""
"5979","3","3","3","","",""
"5984","3","3","3","","",""
"5989","3","3","3","","",""
"5994","3","3","3","","",""
"5999","3","3","3","","",""
"6004","3","3","3","","",""
"6009","3","3","3","","",""
"6014","3","3","3","","",""
"6019","3","3","3","","",""
"6024","3","3","3","","",""
"6029","3","3","3","","",""
"6034","3","3","3","","",""
"6039","3","3","3","","",""
"6044","3","3","3","","",""
"6049","3","3","3","","",""
"6054","3","3","3","","",""
"6059","3","3","3","","",""
"6064","3","3","3","","",""
"6069","3","3","3","","",""
"6074","3","3","3","","",""
"6079","3","3","3","","",""
"6084","3","3","3","","",""
"6089","3","3","3","","",""
"6094","3","3","3","","",""
"6099","3","3","3","","",""
"6104","3","3","3","","",""
"6109","3","3","3","","",""
"6114","3","3","3","","",""
"6119","3","3","3","","",""
"6124","3","3","3","","",""
"6129","3","3","3","","",""
"6134","3","3","3","","",""
"6139","3","3","3","","",""
"6144","3","3","3","","",""
"6149","3","3","3","","",""
"6154","3","3","3","","",""
"6159","3","3","3","","",""
"6164","3","3","3","","",""
"6169","3","3","3","","",""
"6174","3","3","3","","",""
"6179","3","3","3","","",""
"6184","3","3","3","","",""
"6189","3","3","3","","",""
"6194","3","3","3","","",""
"6199","3","3","3","","",""
"6204","3","3","3","","",""
"6209","3","3","3","","",""
"6214","3","3","3","","",""
"6219","3","3","3","","",""
"6224","3","3","3","","",""
"6229","3","3","3","","",""
"6234","3","3","3","","",""
"6239","3","3","3","","",""
"6244","3","3","3","","",""
"6249","3","3","3","","",""
"6254","3","3","3","","",""
"6259","3","3","3","","",""
"6264","4","4","4","","",""
"6269","4","4","4","","",""
"6274","4","4","4","","",""
"6279","4","4","4","","",""
"6284","4","4","4","","",""
"6289","4","4","4","","",""
"6294","4","4","4","","",""
"6299","4","4","4","","",""
"6304","4","4","4","","",""
"6309","4","4","4","","",""
"6314","4","4","4","","",""
"6319","4","4","4","","",""
"6324","4","4","4","","",""
"6329","4","4","4","","",""
"6334","4","4","4","","",""
"6339","4","4","4","","",""
"6344","4","4","4","","",""
"6349","4","4","4","","",""
"6354","4","4","4","","",""
"6359","4","4","4","","",""
"6364","4","4","4","","",""
"6369","4","4","4","","",""
"6374","4","4","4","","",""
"6379","4","4","4","","",""
"6384","4","4","4","","",""
"6389","4","4","4","","",""
"6394","4","4","4","","",""
"6399","4","4","4","","",""
"6404","4","4","4","","",""
"6409","4","4","4","","",""
"6414","4","4","4","","",""
"6419","4","4","4","","",""
"6424","4","4","4","","",""
"6429","4","4","4","","",""
"6434","4","4","4","","",""
"6439","4","4","4","","",""
"6444","4","4","4","","",""
"6449","4","4","4","","",""
"6454","4","4","4","","",""
"6459","4","4","4","","",""
"6464","4","4","4","","",""
"6469","4","4","4","","",""
"6474","4","4","4","","",""
"6479","4","4","4","","",""
"6484","4","4","4","","",""
"6489","4","4","4","","",""
"6494","4","4","4","","",""
"6499","4","4","4","","",""
"6504","4","4","4","","",""
"6509","4","4","4","","",""
"6514","4","4","4","","",""
"6519","4","4","4","","",""
"6524","4","4","4","","",""
"6529","4","4","4","","",""
"6534","4","4","4","","",""
"6539","4","4","4","","",""
"6544","4","4","4","","",""
"6549","4","4","4","","",""
"6554","4","4","4","","",""
"6559","4","4","4","","",""
"6564","4","4","4","","",""
"6569","4","4","4","","",""
"6574","4","4","4","","",""
"6579","4","4","4","","",""
"6584","4","4","4","","",""
"6589","4","4","4","","",""
"6594","4","4","4","","",""
"6599","4","4","4","","",""
"6604","4","4","4","","",""
"6609","4","4","4","","",""
"6614","4","4","4","","",""
"6619","4","4","4","","",""
"6624","4","4","4","","",""
"6629","4","4","4","","",""
"6634","4","4","4","","",""
"6639","4","4","4","","",""
"6644","4","4","4","","",""
"6649","4","4","4","","",""
"6654","4","4","4","","",""
"6659","4","4","4","","",""
"6664","4","4","4","","",""
"6669","4","4","4","","",""
"6674","4","4","4","","",""
"6679","4","4","4","","",""
"6684","4","4","4","","",""
"6689","4","4","4","","",""
"6694","4","4","4","","",""
"6699","4","4","4","","",""
"6704","4","4","4","","",""
"6709","4","4","4","","",""
"6714","4","4","4","","",""
"6719","4","4","4","","",""
"6724","4","4","4","","",""
"6729","4","4","4","","",""
"6734","4","4","4","","",""
"6739","4","4","4","","",""
"6744","4","4","4","","",""
"6749","4","4","4","","",""
"6754","4","4","4","","",""
"6759","4","4","4","","",""
"6764","4","4","4","","",""
"6769","4","4","4","","",""
"6774","4","4","4","","",""
"6779","4","4","4","","",""
"6784","4","4","4","","",""
"6789","4","4","4","","",""
"6794","4","4","4","","",""
"6799","4","4","4","","",""
"6804","4","4","4","","",""
"6809","4","4","4","","",""
"6814","4","4","4","","",""
"6819","4","4","4","","",""
"6824","4","4","4","","",""
"6829","4","4","4","","",""
"6834","4","4","4","","",""
"6839","4","4","4","","",""
"6844","4","4","4","","",""
"6849","4","4","4","","",""
"6854","4","4","4","","",""
"6859","4","4","4","","",""
"6864","4","4","4","","",""
"6869","4","4","4","","",""
"6874","4","4","4","","",""
"6879","4","4","4","","",""
"6884","4","4","4","","",""
"6889","4","4","4","","",""
"6894","4","4","4","","",""
"6899","4","4","4","","",""
"6904","4","4","4","","",""
"6909","4","4","4","","",""
"6914","4","4","4","","",""
"6919","4","4","4","","",""
"6924","4","4","4","","",""
"6929","4","4","4","","",""
"6934","4","4","4","","",""
"6939","4","4","4","","",""
"6944","4","4","4","","",""
"6949","4","4","4","","",""
"6954","4","4","4","","",""
"6959","4","4","4","","",""
"6964","4","4","4","","",""
"6969","4","4","4","","",""
"6974","4","4","4","","",""
"6979","4","4","4","","",""
"6984","4","4","4","","",""
"6989","4","4","4","","",""
"6994","4","4","4","","",""
"6999","4","4","4","","",""
"7004","4","4","4","","",""
"7009","4","4","4","","",""
"7014","4","4","4","","",""
"7019","4","4","4","","",""
"7024","4","4","4","","",""
"7029","4","4","4","","",""
"7034","4","4","4","","",""
"7039","4","4","4","","",""
"7044","4","4","4","","",""
"7049","4","4","4","","",""
"7054","4","4","4","","",""
"7059","4","4","4","","",""
"7064","4","4","4","","",""
"7069","4","4","4","","",""
"7074","4","4","4","","",""
"7079","4","4","4","","",""
"7084","4","4","4","","",""
"7089","4","4","4","","",""
"7094","4","4","4","","",""
"7099","4","4","4","","",""
"7104","4","4","4","","",""
"7109","4","4","4","","",""
"7114","4","4","4","","",""
"7119","4","4","4","","",""
"7124","4","4","4","","",""
"7129","4","4","4","","",""
"7134","4","4","4","","",""
"7139","4","4","4","","",""
"7144","4","4","4","","",""
"7149","4","4","4","","",""
"7154","4","4","4","","",""
"7159","4","4","4","","",""
"7164","4","4","4","","",""
"7169","4","4","4","","",""
"7174","4","4","4","","",""
"7179","4","4","4","","",""
"7184","4","4","4","","",""
"7189","4","4","4","","",""
"7194","4","4","4","","",""
"7199","4","4","4","","",""
"7204","4","4","4","","",""
"7209","4","4","4","","",""
"7214","4","4","4","","",""
"7219","4","4","4","","",""
"7224","4","4","4","","",""
"7229","4","4","4","","",""
"7234","4","4","4","","",""
"7239","4","4","4","","",""
"7244","4","4","4","","",""
"7249","4","4","4","","",""
"7254","4","4","4","","",""
"7259","4","4","4","","",""
"7264","4","4","4","","",""
"7269","4","4","4","","",""
"7274","4","4","4","","",""
"7279","4","4","4","","",""
"7284","4","4","4","","",""
"7289","4","4","4","","",""
"7294","4","4","4","","",""
"7299","4","4","4","","",""
"7304","4","4","4","","",""
"7309","4","4","4","","",""
"7314","4","4","4","","",""
"7319","4","4","4","","",""
"7324","4","4","4","","",""
"7329","4","4","4","","",""
"7334","4","4","4","","",""
"7339","4","4","4","","",""
"7344","4","4","4","","",""
"7349","4","4","4","","",""
"7354","4","4","4","","",""
"7359","4","4","4","","",""
"7364","4","4","4","","",""
"7369","4","4","4","","",""
"7374","4","4","4","","",""
"7379","4","4","4","","",""
"7384","4","4","4","","",""
"7389","4","4","4","","",""
"7394","4","4","4","","",""
"7399","4","4","4","","",""
"7404","4","4","4","","",""
"7409","4","4","4","","",""
"7414","4","4","4","","",""
"7419","4","4","4","","",""
"7424","4","4","4","","",""
"7429","4","4","4","","",""
"7434","4","4","4","","",""
"7439","4","4","4","","",""
"7444","4","4","4","","",""
"7449","4","4","4","","",""
"7454","4","4","4","","",""
"7459","4","4","4","","",""
"7464","4","4","4","","",""
"7469","4","4","4","","",""
"7474","4","4","4","","",""
"7479","4","4","4","","",""
"7484","4","4","4","","",""
"7489","4","4","4","","",""
"7494","4","4","4","","",""
"7499","4","4","4","","",""
"7504","4","4","4","","",""
"7509","4","4","4","","",""
"7514","4","4","4","","",""
"7519","4","4","4","","",""
"7524","4","4","4","","",""
"7529","4","4","4","","",""
"7534","4","4","4","","",""
"7539","4","4","4","","",""
"7544","4","4","4","","",""
"7549","4","4","4","","",""
"7554","4","4","4","","",""
"7559","4","4","4","","",""
"7564","4","4","4","","",""
"7569","4","4","4","","",""
"7574","4","4","4","","",""
"7579","4","4","4","","",""
"7584","4","4","4","","",""
"7589","4","4","4","","",""
"7594","4","4","4","","",""
"7599","4","4","4","","",""
"7604","4","4","4","","",""
"7609","4","4","4","","",""
"7614","4","4","4","","",""
"7619","4","4","4","","",""
"7624","4","4","4","","",""
"7629","4","4","4","","",""
"7634","4","4","4","","",""
"7639","4","4","4","","",""
"7644","4","4","4","","",""
"7649","4","4","4","","",""
"7654","4","4","4","","",""
"7659","4","4","4","","",""
"7664","4","4","4","","",""
"7669","4","4","4","","",""
"7674","4","4","4","","",""
"7679","4","4","4","","",""
"7684","4","4","4","","",""
"7689","4","4","4","","",""
"7694","4","4","4","","",""
"7699","4","4","4","","",""
"7704","4","4","4","","",""
"7709","4","4","4","","",""
"7714","4","4","4","","",""
"7719","4","4","4","","",""
"7724","4","4","4","","",""
"7729","4","4","4","","",""
"7734","4","4","4","","",""
"7739","4","4","4","","",""
"7744","4","4","4","","",""
"7749","4","4","4","","",""
"7754","4","4","4","","",""
"7759","4","4","4","","",""
"7764","4","4","4","","",""
"7769","4","4","4","","",""
"7774","4","4","4","","",""
"7779","4","4","4","","",""
"7784","4","4","4","","",""
"7789","4","4","4","","",""
"7794","4","4","4","","",""
"7799","4","4","4","","",""
"7804","4","4","4","","",""
"7809","4","4","4","","",""
"7814","4","4","4","","",""
"7819","4","4","4","","",""
"7824","4","4","4","","",""
"7829","5","5","5","","",""
"7834","5","5","5","","",""
"7839","5","5","5","","",""
"7844","5","5","5","","",""
"7849","5","5","5","","",""
"7854","5","5","5","","",""
"7859","5","5","5","","",""
"7864","5","5","5","","",""
"7869","5","5","5","","",""
"7874","5","5","5","","",""
"7879","5","5","5","","",""
"7884","5","5","5","","",""
"7889","5","5","5","","",""
"7894","5","5","5","","",""
"7899","5","5","5","","",""
"7904","5","5","5","","",""
"7909","5","5","5","","",""
"7914","5","5","5","","",""
"7919","5","5","5","","",""
"7924","5","5","5","","",""
"7929","5","5","5","","",""
"7934","5","5","5","","",""
"7939","5","5","5","","",""
"7944","5","5","5","","",""
"7949","5","5","5","","",""
"7954","5","5","5","","",""
"7959","5","5","5","","",""
"7964","5","5","5","","",""
"7969","5","5","5","","",""
"7974","5","5","5","","",""
"7979","5","5","5","","",""
"7984","5","5","5","","",""
"7989","5","5","5","","",""
"7994","5","5","5","","",""
"7999","5","5","5","","",""
"8004","5","5","5","","",""
"8009","5","5","5","","",""
"8014","5","5","5","","",""
"8019","5","5","5","","",""
"8024","5","5","5","","",""
"8029","5","5","5","","",""
"8034","5","5","5","","",""
"8039","5","5","5","","",""
"8044","5","5","5","","",""
"8049","5","5","5","","",""
"8054","5","5","5","","",""
"8059","5","5","5","","",""
"8064","5","5","5","","",""
"8069","5","5","5","","",""
"8074","5","5","5","","",""
"8079","5","5","5","","",""
"8084","5","5","5","","",""
"8089","5","5","5","","",""
"8094","5","5","5","","",""
"8099","5","5","5","","",""
"8104","5","5","5","","",""
"8109","5","5","5","","",""
"8114","5","5","5","","",""
"8119","5","5","5","","",""
"8124","5","5","5","","",""
"8129","5","5","5","","",""
"8134","5","5","5","","",""
"8139","5","5","5","","",""
"8144","5","5","5","","",""
"8149","5","5","5","","",""
"8154","5","5","5","","",""
"8159","5","5","5","","",""
"8164","5","5","5","","",""
"8169","5","5","5","","",""
"8174","5","5","5","","",""
"8179","5","5","5","","",""
"8184","5","5","5","","",""
"8189","5","5","5","","",""
"8194","5","5","5","","",""
"8199","5","5","5","","",""
"8204","5","5","5","","",""
"8209","5","5","5","","",""
"8214","5","5","5","","",""
"8219","5","5","5","","",""
"8224","5","5","5","","",""
"8229","5","5","5","","",""
"8234","5","5","5","","",""
"8239","5","5","5","","",""
"8244","5","5","5","","",""
"8249","5","5","5","","",""
"8254","5","5","5","","",""
"8259","5","5","5","","",""
"8264","5","5","5","","",""
"8269","5","5","5","","",""
"8274","5","5","5","","",""
"8279","5","5","5","","",""
"8284","5","5","5","","",""
"8289","5","5","5","","",""
"8294","5","5","5","","",""
"8299","5","5","5","","",""
"8304","5","5","5","","",""
"8309","5","5","5","","",""
"8314","5","5","5","","",""
"8319","5","5","5","","",""
"8324","5","5","5","","",""
"8329","5","5","5","","",""
"8334","5","5","5","","",""
"8339","5","5","5","","",""
"8344","5","5","5","","",""
"8349","5","5","5","","",""
"8354","5","5","5","","",""
"8359","5","5","5","","",""
"8364","5","5","5","","",""
"8369","5","5","5","","",""
"8374","5","5","5","","",""
"8379","5","5","5","","",""
"8384","5","5","5","","",""
"8389","5","5","5","","",""
"8394","5","5","5","","",""
"8399","5","5","5","","",""
"8404","5","5","5","","",""
"8409","5","5","5","","",""
"8414","5","5","5","","",""
"8419","5","5","5","","",""
"8424","5","5","5","","",""
"8429","5","5","5","","",""
"8434","5","5","5","","",""
"8439","5","5","5","","",""
"8444","5","5","5","","",""
"8449","5","5","5","","",""
"8454","5","5","5","","",""
"8459","5","5","5","","",""
"8464","5","5","5","","",""
"8469","5","5","5","","",""
"8474","5","5","5","","",""
"8479","5","5","5","","",""
"8484","5","5","5","","",""
"8489","5","5","5","","",""
"8494","5","5","5","","",""
"8499","5","5","5","","",""
"8504","5","5","5","","",""
"8509","5","5","5","","",""
"8514","5","5","5","","",""
"8519","5","5","5","","",""
"8524","5","5","5","","",""
"8529","5","5","5","","",""
"8534","5","5","5","","",""
"8539","5","5","5","","",""
"8544","5","5","5","","",""
"8549","5","5","5","","",""
"8554","5","5","5","","",""
"8559","5","5","5","","",""
"8564","5","5","5","","",""
"8569","5","5","5","","",""
"8574","5","5","5","","",""
"8579","5","5","5","","",""
"8584","5","5","5","","",""
"8589","5","5","5","","",""
"8594","5","5","5","","",""
"8599","5","5","5","","",""
"8604","5","5","5","","",""
"8609","5","5","5","","",""
"8614","5","5","5","","",""
"8619","5","5","5","","",""
"8624","5","5","5","","",""
"8629","5","5","5","","",""
"8634","5","5","5","","",""
"8639","5","5","5","","",""
"8644","5","5","5","","",""
"8649","5","5","5","","",""
"8654","5","5","5","","",""
"8659","5","5","5","","",""
"8664","5","5","5","","",""
"8669","5","5","5","","",""
"8674","5","5","5","","",""
"8679","5","5","5","","",""
"8684","5","5","5","","",""
"8689","5","5","5","","",""
"8694","5","5","5","","",""
"8699","5","5","5","","",""
"8704","5","5","5","","",""
"8709","5","5","5","","",""
"8714","5","5","5","","",""
"8719","5","5","5","","",""
"8724","5","5","5","","",""
"8729","5","5","5","","",""
"8734","5","5","5","","",""
"8739","5","5","5","","",""
"8744","5","5","5","","",""
"8749","5","5","5","","",""
"8754","5","5","5","","",""
"8759","5","5","5","","",""
"8764","5","5","5","","",""
"8769","5","5","5","","",""
"8774","5","5","5","","",""
"8779","5","5","5","","",""
"8784","5","5","5","","",""
"8789","5","5","5","","",""
"8794","5","5","5","","",""
"8799","5","5","5","","",""
"8804","5","5","5","","",""
"8809","5","5","5","","",""
"8814","5","5","5","","",""
"8819","5","5","5","","",""
"8824","5","5","5","","",""
"8829","5","5","5","","",""
"8834","5","5","5","","",""
"8839","5","5","5","","",""
"8844","5","5","5","","",""
"8849","5","5","5","","",""
"8854","5","5","5","","",""
"8859","5","5","5","","",""
"8864","5","5","5","","",""
"8869","5","5","5","","",""
"8874","5","5","5","","",""
"8879","5","5","5","","",""
"8884","5","5","5","","",""
"8889","5","5","5","","",""
"8894","5","5","5","","",""
"8899","5","5","5","","",""
"8904","5","5","5","","",""
"8909","5","5","5","","",""
"8914","5","5","5","","",""
"8919","5","5","5","","",""
"8924","5","5","5","","",""
"8929","5","5","5","","",""
"8934","5","5","5","","",""
"8939","5","5","5","","",""
"8944","5","5","5","","",""
"8949","5","5","5","","",""
"8954","5","5","5","","",""
"8959","5","5","5","","",""
"8964","5","5","5","","",""
"8969","5","5","5","","",""
"8974","5","5","5","","",""
"8979","5","5","5","","",""
"8984","5","5","5","","",""
"8989","5","5","5","","",""
"8994","5","5","5","","",""
"8999","5","5","5","","",""
"9004","5","5","5","","",""
"9009","5","5","5","","",""
"9014","5","5","5","","",""
"9019","5","5","5","","",""
"9024","5","5","5","","",""
"9029","5","5","5","","",""
"9034","5","5","5","","",""
"9039","5","5","5","","",""
"9044","5","5","5","","",""
"9049","5","5","5","","",""
"9054","5","5","5","","",""
"9059","5","5","5","","",""
"9064","5","5","5","","",""
"9069","5","5","5","","",""
"9074","5","5","5","","",""
"9079","5","5","5","","",""
"9084","5","5","5","","",""
"9089","5","5","5","","",""
"9094","5","5","5","","",""
"9099","5","5","5","","",""
"9104","5","5","5","","",""
"9109","5","5","5","","",""
"9114","5","5","5","","",""
"9119","5","5","5","","",""
"9124","5","5","5","","",""
"9129","5","5","5","","",""
"9134","5","5","5","","",""
"9139","5","5","5","","",""
"9144","5","5","5","","",""
"9149","5","5","5","","",""
"9154","5","5","5","","",""
"9159","5","5","5","","",""
"9164","5","5","5","","",""
"9169","5","5","5","","",""
"9174","5","5","5","","",""
"9179","5","5","5","","",""
"9184","5","5","5","","",""
"9189","5","5","5","","",""
"9194","5","5","5","","",""
"9199","5","5","5","","",""
"9204","5","5","5","","",""
